Band name,Band value
20160910_1630_sm_rootzone,0.205
20160910_1930_sm_rootzone,0.203
20160910_2230_sm_rootzone,0.202
20160911_0130_sm_rootzone,0.202
20160911_0430_sm_rootzone,0.202
20160911_0730_sm_rootzone,0.203
20160911_1030_sm_rootzone,0.203
20160911_1330_sm_rootzone,0.203
20160911_1630_sm_rootzone,0.202
20160911_1930_sm_rootzone,0.2
20160911_2230_sm_rootzone,0.2
20160912_0130_sm_rootzone,0.2
20160912_0430_sm_rootzone,0.2
20160912_0730_sm_rootzone,0.2
20160912_1030_sm_rootzone,0.2
20160912_1330_sm_rootzone,0.201
20160912_1630_sm_rootzone,0.2
20160912_1930_sm_rootzone,0.199
20160912_2230_sm_rootzone,0.198
20160913_0130_sm_rootzone,0.199
20160913_0430_sm_rootzone,0.2
20160913_0730_sm_rootzone,0.203
20160913_1030_sm_rootzone,0.205
20160913_1330_sm_rootzone,0.205
20160913_1630_sm_rootzone,0.204
20160913_1930_sm_rootzone,0.203
20160913_2230_sm_rootzone,0.203
20160914_0130_sm_rootzone,0.203
20160914_0430_sm_rootzone,0.204
20160914_0730_sm_rootzone,0.206
20160914_1030_sm_rootzone,0.21
20160914_1330_sm_rootzone,0.212
20160914_1630_sm_rootzone,0.211
20160914_1930_sm_rootzone,0.211
20160914_2230_sm_rootzone,0.216
20160915_0130_sm_rootzone,0.221
20160915_0430_sm_rootzone,0.223
20160915_0730_sm_rootzone,0.223
20160915_1030_sm_rootzone,0.223
20160915_1330_sm_rootzone,0.222
20160915_1630_sm_rootzone,0.219
20160915_1930_sm_rootzone,0.217
20160915_2230_sm_rootzone,0.215
20160916_0130_sm_rootzone,0.215
20160916_0430_sm_rootzone,0.214
20160916_0730_sm_rootzone,0.214
20160916_1030_sm_rootzone,0.214
20160916_1330_sm_rootzone,0.214
20160916_1630_sm_rootzone,0.212
20160916_1930_sm_rootzone,0.21
20160916_2230_sm_rootzone,0.209
20160917_0130_sm_rootzone,0.209
20160917_0430_sm_rootzone,0.209
20160917_0730_sm_rootzone,0.209
20160917_1030_sm_rootzone,0.209
20160917_1330_sm_rootzone,0.209
20160917_1630_sm_rootzone,0.207
20160917_1930_sm_rootzone,0.205
20160917_2230_sm_rootzone,0.204
20160918_0130_sm_rootzone,0.204
20160918_0430_sm_rootzone,0.204
20160918_0730_sm_rootzone,0.205
20160918_1030_sm_rootzone,0.205
20160918_1330_sm_rootzone,0.204
20160918_1630_sm_rootzone,0.203
20160918_1930_sm_rootzone,0.201
20160918_2230_sm_rootzone,0.201
20160919_0130_sm_rootzone,0.201
20160919_0430_sm_rootzone,0.201
20160919_0730_sm_rootzone,0.201
20160919_1030_sm_rootzone,0.201
20160919_1330_sm_rootzone,0.202
20160919_1630_sm_rootzone,0.201
20160919_1930_sm_rootzone,0.199
20160919_2230_sm_rootzone,0.198
20160920_0130_sm_rootzone,0.198
20160920_0430_sm_rootzone,0.198
20160920_0730_sm_rootzone,0.198
20160920_1030_sm_rootzone,0.198
20160920_1330_sm_rootzone,0.198
20160920_1630_sm_rootzone,0.197
20160920_1930_sm_rootzone,0.194
20160920_2230_sm_rootzone,0.193
20160921_0130_sm_rootzone,0.193
20160921_0430_sm_rootzone,0.194
20160921_0730_sm_rootzone,0.194
20160921_1030_sm_rootzone,0.195
20160921_1330_sm_rootzone,0.195
20160921_1630_sm_rootzone,0.194
20160921_1930_sm_rootzone,0.192
20160921_2230_sm_rootzone,0.191
20160922_0130_sm_rootzone,0.191
20160922_0430_sm_rootzone,0.191
20160922_0730_sm_rootzone,0.192
20160922_1030_sm_rootzone,0.192
20160922_1330_sm_rootzone,0.191
20160922_1630_sm_rootzone,0.19
20160922_1930_sm_rootzone,0.189
20160922_2230_sm_rootzone,0.188
20160923_0130_sm_rootzone,0.189
20160923_0430_sm_rootzone,0.189
20160923_0730_sm_rootzone,0.189
20160923_1030_sm_rootzone,0.19
20160923_1330_sm_rootzone,0.19
20160923_1630_sm_rootzone,0.189
20160923_1930_sm_rootzone,0.187
20160923_2230_sm_rootzone,0.186
20160924_0130_sm_rootzone,0.186
20160924_0430_sm_rootzone,0.186
20160924_0730_sm_rootzone,0.187
20160924_1030_sm_rootzone,0.187
20160924_1330_sm_rootzone,0.187
20160924_1630_sm_rootzone,0.186
20160924_1930_sm_rootzone,0.185
20160924_2230_sm_rootzone,0.185
20160925_0130_sm_rootzone,0.186
20160925_0430_sm_rootzone,0.187
20160925_0730_sm_rootzone,0.187
20160925_1030_sm_rootzone,0.188
20160925_1330_sm_rootzone,0.188
20160925_1630_sm_rootzone,0.187
20160925_1930_sm_rootzone,0.185
20160925_2230_sm_rootzone,0.184
20160926_0130_sm_rootzone,0.184
20160926_0430_sm_rootzone,0.185
20160926_0730_sm_rootzone,0.185
20160926_1030_sm_rootzone,0.186
20160926_1330_sm_rootzone,0.186
20160926_1630_sm_rootzone,0.185
20160926_1930_sm_rootzone,0.183
20160926_2230_sm_rootzone,0.182
20160927_0130_sm_rootzone,0.182
20160927_0430_sm_rootzone,0.183
20160927_0730_sm_rootzone,0.183
20160927_1030_sm_rootzone,0.183
20160927_1330_sm_rootzone,0.183
20160927_1630_sm_rootzone,0.182
20160927_1930_sm_rootzone,0.181
20160927_2230_sm_rootzone,0.18
20160928_0130_sm_rootzone,0.181
20160928_0430_sm_rootzone,0.181
20160928_0730_sm_rootzone,0.182
20160928_1030_sm_rootzone,0.182
20160928_1330_sm_rootzone,0.182
20160928_1630_sm_rootzone,0.181
20160928_1930_sm_rootzone,0.179
20160928_2230_sm_rootzone,0.179
20160929_0130_sm_rootzone,0.18
20160929_0430_sm_rootzone,0.18
20160929_0730_sm_rootzone,0.181
20160929_1030_sm_rootzone,0.182
20160929_1330_sm_rootzone,0.182
20160929_1630_sm_rootzone,0.181
20160929_1930_sm_rootzone,0.18
20160929_2230_sm_rootzone,0.181
20160930_0130_sm_rootzone,0.181
20160930_0430_sm_rootzone,0.185
20160930_0730_sm_rootzone,0.193
20160930_1030_sm_rootzone,0.197
20160930_1330_sm_rootzone,0.198
20160930_1630_sm_rootzone,0.197
20160930_1930_sm_rootzone,0.196
20160930_2230_sm_rootzone,0.196
20161001_0130_sm_rootzone,0.198
20161001_0430_sm_rootzone,0.203
20161001_0730_sm_rootzone,0.209
20161001_1030_sm_rootzone,0.209
20161001_1330_sm_rootzone,0.209
20161001_1630_sm_rootzone,0.208
20161001_1930_sm_rootzone,0.207
20161001_2230_sm_rootzone,0.206
20161002_0130_sm_rootzone,0.205
20161002_0430_sm_rootzone,0.205
20161002_0730_sm_rootzone,0.204
20161002_1030_sm_rootzone,0.204
20161002_1330_sm_rootzone,0.203
20161002_1630_sm_rootzone,0.202
20161002_1930_sm_rootzone,0.201
20161002_2230_sm_rootzone,0.2
20161003_0130_sm_rootzone,0.201
20161003_0430_sm_rootzone,0.201
20161003_0730_sm_rootzone,0.2
20161003_1030_sm_rootzone,0.2
20161003_1330_sm_rootzone,0.201
20161003_1630_sm_rootzone,0.2
20161003_1930_sm_rootzone,0.198
20161003_2230_sm_rootzone,0.198
20161004_0130_sm_rootzone,0.198
20161004_0430_sm_rootzone,0.198
20161004_0730_sm_rootzone,0.199
20161004_1030_sm_rootzone,0.203
20161004_1330_sm_rootzone,0.205
20161004_1630_sm_rootzone,0.205
20161004_1930_sm_rootzone,0.204
20161004_2230_sm_rootzone,0.203
20161005_0130_sm_rootzone,0.204
20161005_0430_sm_rootzone,0.206
20161005_0730_sm_rootzone,0.208
20161005_1030_sm_rootzone,0.209
20161005_1330_sm_rootzone,0.21
20161005_1630_sm_rootzone,0.211
20161005_1930_sm_rootzone,0.211
20161005_2230_sm_rootzone,0.211
20161006_0130_sm_rootzone,0.211
20161006_0430_sm_rootzone,0.211
20161006_0730_sm_rootzone,0.21
20161006_1030_sm_rootzone,0.21
20161006_1330_sm_rootzone,0.21
20161006_1630_sm_rootzone,0.209
20161006_1930_sm_rootzone,0.207
20161006_2230_sm_rootzone,0.206
20161007_0130_sm_rootzone,0.207
20161007_0430_sm_rootzone,0.208
20161007_0730_sm_rootzone,0.213
20161007_1030_sm_rootzone,0.215
20161007_1330_sm_rootzone,0.215
20161007_1630_sm_rootzone,0.214
20161007_1930_sm_rootzone,0.213
20161007_2230_sm_rootzone,0.213
20161008_0130_sm_rootzone,0.214
20161008_0430_sm_rootzone,0.214
20161008_0730_sm_rootzone,0.215
20161008_1030_sm_rootzone,0.215
20161008_1330_sm_rootzone,0.215
20161008_1630_sm_rootzone,0.214
20161008_1930_sm_rootzone,0.212
20161008_2230_sm_rootzone,0.211
20161009_0130_sm_rootzone,0.211
20161009_0430_sm_rootzone,0.211
20161009_0730_sm_rootzone,0.211
20161009_1030_sm_rootzone,0.212
20161009_1330_sm_rootzone,0.212
20161009_1630_sm_rootzone,0.212
20161009_1930_sm_rootzone,0.212
20161009_2230_sm_rootzone,0.213
20161010_0130_sm_rootzone,0.213
20161010_0430_sm_rootzone,0.213
20161010_0730_sm_rootzone,0.213
20161010_1030_sm_rootzone,0.213
20161010_1330_sm_rootzone,0.213
20161010_1630_sm_rootzone,0.211
20161010_1930_sm_rootzone,0.21
20161010_2230_sm_rootzone,0.209
20161011_0130_sm_rootzone,0.21
20161011_0430_sm_rootzone,0.21
20161011_0730_sm_rootzone,0.21
20161011_1030_sm_rootzone,0.21
20161011_1330_sm_rootzone,0.211
20161011_1630_sm_rootzone,0.21
20161011_1930_sm_rootzone,0.209
20161011_2230_sm_rootzone,0.209
20161012_0130_sm_rootzone,0.21
20161012_0430_sm_rootzone,0.211
20161012_0730_sm_rootzone,0.213
20161012_1030_sm_rootzone,0.215
20161012_1330_sm_rootzone,0.218
20161012_1630_sm_rootzone,0.22
20161012_1930_sm_rootzone,0.222
20161012_2230_sm_rootzone,0.222
20161013_0130_sm_rootzone,0.222
20161013_0430_sm_rootzone,0.222
20161013_0730_sm_rootzone,0.222
20161013_1030_sm_rootzone,0.221
20161013_1330_sm_rootzone,0.221
20161013_1630_sm_rootzone,0.22
20161013_1930_sm_rootzone,0.218
20161013_2230_sm_rootzone,0.218
20161014_0130_sm_rootzone,0.218
20161014_0430_sm_rootzone,0.219
20161014_0730_sm_rootzone,0.219
20161014_1030_sm_rootzone,0.219
20161014_1330_sm_rootzone,0.219
20161014_1630_sm_rootzone,0.218
20161014_1930_sm_rootzone,0.218
20161014_2230_sm_rootzone,0.218
20161015_0130_sm_rootzone,0.218
20161015_0430_sm_rootzone,0.218
20161015_0730_sm_rootzone,0.219
20161015_1030_sm_rootzone,0.219
20161015_1330_sm_rootzone,0.218
20161015_1630_sm_rootzone,0.217
20161015_1930_sm_rootzone,0.217
20161015_2230_sm_rootzone,0.218
20161016_0130_sm_rootzone,0.219
20161016_0430_sm_rootzone,0.22
20161016_0730_sm_rootzone,0.22
20161016_1030_sm_rootzone,0.22
20161016_1330_sm_rootzone,0.219
20161016_1630_sm_rootzone,0.218
20161016_1930_sm_rootzone,0.217
20161016_2230_sm_rootzone,0.217
20161017_0130_sm_rootzone,0.217
20161017_0430_sm_rootzone,0.217
20161017_0730_sm_rootzone,0.217
20161017_1030_sm_rootzone,0.217
20161017_1330_sm_rootzone,0.218
20161017_1630_sm_rootzone,0.217
20161017_1930_sm_rootzone,0.218
20161017_2230_sm_rootzone,0.218
20161018_0130_sm_rootzone,0.218
20161018_0430_sm_rootzone,0.219
20161018_0730_sm_rootzone,0.222
20161018_1030_sm_rootzone,0.226
20161018_1330_sm_rootzone,0.232
20161018_1630_sm_rootzone,0.234
20161018_1930_sm_rootzone,0.234
20161018_2230_sm_rootzone,0.234
20161019_0130_sm_rootzone,0.234
20161019_0430_sm_rootzone,0.234
20161019_0730_sm_rootzone,0.234
20161019_1030_sm_rootzone,0.233
20161019_1330_sm_rootzone,0.233
20161019_1630_sm_rootzone,0.232
20161019_1930_sm_rootzone,0.23
20161019_2230_sm_rootzone,0.229
20161020_0130_sm_rootzone,0.229
20161020_0430_sm_rootzone,0.228
20161020_0730_sm_rootzone,0.229
20161020_1030_sm_rootzone,0.231
20161020_1330_sm_rootzone,0.232
20161020_1630_sm_rootzone,0.232
20161020_1930_sm_rootzone,0.231
20161020_2230_sm_rootzone,0.23
20161021_0130_sm_rootzone,0.23
20161021_0430_sm_rootzone,0.23
20161021_0730_sm_rootzone,0.234
20161021_1030_sm_rootzone,0.237
20161021_1330_sm_rootzone,0.237
20161021_1630_sm_rootzone,0.237
20161021_1930_sm_rootzone,0.237
20161021_2230_sm_rootzone,0.238
20161022_0130_sm_rootzone,0.239
20161022_0430_sm_rootzone,0.244
20161022_0730_sm_rootzone,0.25
20161022_1030_sm_rootzone,0.252
20161022_1330_sm_rootzone,0.253
20161022_1630_sm_rootzone,0.251
20161022_1930_sm_rootzone,0.251
20161022_2230_sm_rootzone,0.25
20161023_0130_sm_rootzone,0.25
20161023_0430_sm_rootzone,0.25
20161023_0730_sm_rootzone,0.25
20161023_1030_sm_rootzone,0.251
20161023_1330_sm_rootzone,0.251
20161023_1630_sm_rootzone,0.25
20161023_1930_sm_rootzone,0.249
20161023_2230_sm_rootzone,0.25
20161024_0130_sm_rootzone,0.25
20161024_0430_sm_rootzone,0.251
20161024_0730_sm_rootzone,0.251
20161024_1030_sm_rootzone,0.251
20161024_1330_sm_rootzone,0.251
20161024_1630_sm_rootzone,0.25
20161024_1930_sm_rootzone,0.248
20161024_2230_sm_rootzone,0.247
20161025_0130_sm_rootzone,0.249
20161025_0430_sm_rootzone,0.251
20161025_0730_sm_rootzone,0.252
20161025_1030_sm_rootzone,0.252
20161025_1330_sm_rootzone,0.252
20161025_1630_sm_rootzone,0.251
20161025_1930_sm_rootzone,0.25
20161025_2230_sm_rootzone,0.249
20161026_0130_sm_rootzone,0.249
20161026_0430_sm_rootzone,0.25
20161026_0730_sm_rootzone,0.251
20161026_1030_sm_rootzone,0.251
20161026_1330_sm_rootzone,0.25
20161026_1630_sm_rootzone,0.249
20161026_1930_sm_rootzone,0.248
20161026_2230_sm_rootzone,0.248
20161027_0130_sm_rootzone,0.248
20161027_0430_sm_rootzone,0.248
20161027_0730_sm_rootzone,0.248
20161027_1030_sm_rootzone,0.248
20161027_1330_sm_rootzone,0.248
20161027_1630_sm_rootzone,0.247
20161027_1930_sm_rootzone,0.246
20161027_2230_sm_rootzone,0.245
20161028_0130_sm_rootzone,0.245
20161028_0430_sm_rootzone,0.245
20161028_0730_sm_rootzone,0.253
20161028_1030_sm_rootzone,0.258
20161028_1330_sm_rootzone,0.258
20161028_1630_sm_rootzone,0.258
20161028_1930_sm_rootzone,0.257
20161028_2230_sm_rootzone,0.257
20161029_0130_sm_rootzone,0.259
20161029_0430_sm_rootzone,0.263
20161029_0730_sm_rootzone,0.265
20161029_1030_sm_rootzone,0.265
20161029_1330_sm_rootzone,0.265
20161029_1630_sm_rootzone,0.264
20161029_1930_sm_rootzone,0.263
20161029_2230_sm_rootzone,0.262
20161030_0130_sm_rootzone,0.264
20161030_0430_sm_rootzone,0.266
20161030_0730_sm_rootzone,0.265
20161030_1030_sm_rootzone,0.265
20161030_1330_sm_rootzone,0.264
20161030_1630_sm_rootzone,0.263
20161030_1930_sm_rootzone,0.261
20161030_2230_sm_rootzone,0.26
20161031_0130_sm_rootzone,0.26
20161031_0430_sm_rootzone,0.259
20161031_0730_sm_rootzone,0.259
20161031_1030_sm_rootzone,0.259
20161031_1330_sm_rootzone,0.259
20161031_1630_sm_rootzone,0.258
20161031_1930_sm_rootzone,0.257
20161031_2230_sm_rootzone,0.257
20161101_0130_sm_rootzone,0.258
20161101_0430_sm_rootzone,0.26
20161101_0730_sm_rootzone,0.262
20161101_1030_sm_rootzone,0.262
20161101_1330_sm_rootzone,0.261
20161101_1630_sm_rootzone,0.261
20161101_1930_sm_rootzone,0.26
20161101_2230_sm_rootzone,0.259
20161102_0130_sm_rootzone,0.259
20161102_0430_sm_rootzone,0.259
20161102_0730_sm_rootzone,0.259
20161102_1030_sm_rootzone,0.259
20161102_1330_sm_rootzone,0.258
20161102_1630_sm_rootzone,0.258
20161102_1930_sm_rootzone,0.257
20161102_2230_sm_rootzone,0.257
20161103_0130_sm_rootzone,0.257
20161103_0430_sm_rootzone,0.257
20161103_0730_sm_rootzone,0.257
20161103_1030_sm_rootzone,0.257
20161103_1330_sm_rootzone,0.257
20161103_1630_sm_rootzone,0.256
20161103_1930_sm_rootzone,0.254
20161103_2230_sm_rootzone,0.254
20161104_0130_sm_rootzone,0.254
20161104_0430_sm_rootzone,0.254
20161104_0730_sm_rootzone,0.254
20161104_1030_sm_rootzone,0.255
20161104_1330_sm_rootzone,0.255
20161104_1630_sm_rootzone,0.254
20161104_1930_sm_rootzone,0.254
20161104_2230_sm_rootzone,0.253
20161105_0130_sm_rootzone,0.254
20161105_0430_sm_rootzone,0.254
20161105_0730_sm_rootzone,0.254
20161105_1030_sm_rootzone,0.254
20161105_1330_sm_rootzone,0.254
20161105_1630_sm_rootzone,0.253
20161105_1930_sm_rootzone,0.251
20161105_2230_sm_rootzone,0.251
20161106_0130_sm_rootzone,0.251
20161106_0430_sm_rootzone,0.251
20161106_0730_sm_rootzone,0.252
20161106_1030_sm_rootzone,0.252
20161106_1330_sm_rootzone,0.252
20161106_1630_sm_rootzone,0.251
20161106_1930_sm_rootzone,0.249
20161106_2230_sm_rootzone,0.249
20161107_0130_sm_rootzone,0.249
20161107_0430_sm_rootzone,0.251
20161107_0730_sm_rootzone,0.252
20161107_1030_sm_rootzone,0.252
20161107_1330_sm_rootzone,0.251
20161107_1630_sm_rootzone,0.251
20161107_1930_sm_rootzone,0.25
20161107_2230_sm_rootzone,0.25
20161108_0130_sm_rootzone,0.251
20161108_0430_sm_rootzone,0.251
20161108_0730_sm_rootzone,0.251
20161108_1030_sm_rootzone,0.251
20161108_1330_sm_rootzone,0.251
20161108_1630_sm_rootzone,0.251
20161108_1930_sm_rootzone,0.249
20161108_2230_sm_rootzone,0.249
20161109_0130_sm_rootzone,0.249
20161109_0430_sm_rootzone,0.249
20161109_0730_sm_rootzone,0.25
20161109_1030_sm_rootzone,0.251
20161109_1330_sm_rootzone,0.25
20161109_1630_sm_rootzone,0.25
20161109_1930_sm_rootzone,0.249
20161109_2230_sm_rootzone,0.25
20161110_0130_sm_rootzone,0.251
20161110_0430_sm_rootzone,0.253
20161110_0730_sm_rootzone,0.255
20161110_1030_sm_rootzone,0.257
20161110_1330_sm_rootzone,0.257
20161110_1630_sm_rootzone,0.256
20161110_1930_sm_rootzone,0.255
20161110_2230_sm_rootzone,0.255
20161111_0130_sm_rootzone,0.258
20161111_0430_sm_rootzone,0.263
20161111_0730_sm_rootzone,0.275
20161111_1030_sm_rootzone,0.286
20161111_1330_sm_rootzone,0.287
20161111_1630_sm_rootzone,0.285
20161111_1930_sm_rootzone,0.284
20161111_2230_sm_rootzone,0.284
20161112_0130_sm_rootzone,0.284
20161112_0430_sm_rootzone,0.283
20161112_0730_sm_rootzone,0.282
20161112_1030_sm_rootzone,0.281
20161112_1330_sm_rootzone,0.28
20161112_1630_sm_rootzone,0.278
20161112_1930_sm_rootzone,0.276
20161112_2230_sm_rootzone,0.275
20161113_0130_sm_rootzone,0.275
20161113_0430_sm_rootzone,0.274
20161113_0730_sm_rootzone,0.275
20161113_1030_sm_rootzone,0.279
20161113_1330_sm_rootzone,0.279
20161113_1630_sm_rootzone,0.278
20161113_1930_sm_rootzone,0.276
20161113_2230_sm_rootzone,0.276
20161114_0130_sm_rootzone,0.276
20161114_0430_sm_rootzone,0.276
20161114_0730_sm_rootzone,0.275
20161114_1030_sm_rootzone,0.275
20161114_1330_sm_rootzone,0.275
20161114_1630_sm_rootzone,0.274
20161114_1930_sm_rootzone,0.275
20161114_2230_sm_rootzone,0.279
20161115_0130_sm_rootzone,0.282
20161115_0430_sm_rootzone,0.287
20161115_0730_sm_rootzone,0.288
20161115_1030_sm_rootzone,0.288
20161115_1330_sm_rootzone,0.287
20161115_1630_sm_rootzone,0.288
20161115_1930_sm_rootzone,0.288
20161115_2230_sm_rootzone,0.287
20161116_0130_sm_rootzone,0.286
20161116_0430_sm_rootzone,0.285
20161116_0730_sm_rootzone,0.285
20161116_1030_sm_rootzone,0.284
20161116_1330_sm_rootzone,0.284
20161116_1630_sm_rootzone,0.282
20161116_1930_sm_rootzone,0.281
20161116_2230_sm_rootzone,0.281
20161117_0130_sm_rootzone,0.281
20161117_0430_sm_rootzone,0.283
20161117_0730_sm_rootzone,0.286
20161117_1030_sm_rootzone,0.286
20161117_1330_sm_rootzone,0.286
20161117_1630_sm_rootzone,0.286
20161117_1930_sm_rootzone,0.285
20161117_2230_sm_rootzone,0.285
20161118_0130_sm_rootzone,0.286
20161118_0430_sm_rootzone,0.286
20161118_0730_sm_rootzone,0.287
20161118_1030_sm_rootzone,0.287
20161118_1330_sm_rootzone,0.287
20161118_1630_sm_rootzone,0.287
20161118_1930_sm_rootzone,0.286
20161118_2230_sm_rootzone,0.286
20161119_0130_sm_rootzone,0.287
20161119_0430_sm_rootzone,0.29
20161119_0730_sm_rootzone,0.292
20161119_1030_sm_rootzone,0.292
20161119_1330_sm_rootzone,0.292
20161119_1630_sm_rootzone,0.291
20161119_1930_sm_rootzone,0.29
20161119_2230_sm_rootzone,0.289
20161120_0130_sm_rootzone,0.29
20161120_0430_sm_rootzone,0.291
20161120_0730_sm_rootzone,0.292
20161120_1030_sm_rootzone,0.292
20161120_1330_sm_rootzone,0.291
20161120_1630_sm_rootzone,0.29
20161120_1930_sm_rootzone,0.289
20161120_2230_sm_rootzone,0.288
20161121_0130_sm_rootzone,0.288
20161121_0430_sm_rootzone,0.288
20161121_0730_sm_rootzone,0.287
20161121_1030_sm_rootzone,0.287
20161121_1330_sm_rootzone,0.287
20161121_1630_sm_rootzone,0.286
20161121_1930_sm_rootzone,0.284
20161121_2230_sm_rootzone,0.284
20161122_0130_sm_rootzone,0.284
20161122_0430_sm_rootzone,0.284
20161122_0730_sm_rootzone,0.284
20161122_1030_sm_rootzone,0.283
20161122_1330_sm_rootzone,0.284
20161122_1630_sm_rootzone,0.283
20161122_1930_sm_rootzone,0.282
20161122_2230_sm_rootzone,0.281
20161123_0130_sm_rootzone,0.281
20161123_0430_sm_rootzone,0.281
20161123_0730_sm_rootzone,0.281
20161123_1030_sm_rootzone,0.281
20161123_1330_sm_rootzone,0.281
20161123_1630_sm_rootzone,0.28
20161123_1930_sm_rootzone,0.279
20161123_2230_sm_rootzone,0.279
20161124_0130_sm_rootzone,0.279
20161124_0430_sm_rootzone,0.279
20161124_0730_sm_rootzone,0.279
20161124_1030_sm_rootzone,0.279
20161124_1330_sm_rootzone,0.279
20161124_1630_sm_rootzone,0.279
20161124_1930_sm_rootzone,0.278
20161124_2230_sm_rootzone,0.278
20161125_0130_sm_rootzone,0.278
20161125_0430_sm_rootzone,0.278
20161125_0730_sm_rootzone,0.279
20161125_1030_sm_rootzone,0.279
20161125_1330_sm_rootzone,0.279
20161125_1630_sm_rootzone,0.279
20161125_1930_sm_rootzone,0.278
20161125_2230_sm_rootzone,0.278
20161126_0130_sm_rootzone,0.278
20161126_0430_sm_rootzone,0.279
20161126_0730_sm_rootzone,0.279
20161126_1030_sm_rootzone,0.279
20161126_1330_sm_rootzone,0.28
20161126_1630_sm_rootzone,0.279
20161126_1930_sm_rootzone,0.278
20161126_2230_sm_rootzone,0.278
20161127_0130_sm_rootzone,0.279
20161127_0430_sm_rootzone,0.28
20161127_0730_sm_rootzone,0.281
20161127_1030_sm_rootzone,0.281
20161127_1330_sm_rootzone,0.281
20161127_1630_sm_rootzone,0.281
20161127_1930_sm_rootzone,0.281
20161127_2230_sm_rootzone,0.283
20161128_0130_sm_rootzone,0.284
20161128_0430_sm_rootzone,0.285
20161128_0730_sm_rootzone,0.284
20161128_1030_sm_rootzone,0.284
20161128_1330_sm_rootzone,0.285
20161128_1630_sm_rootzone,0.284
